wl,flux,fluxerr
3389.5331839002047,1.1772785e-15,2.7291501e-16
3390.965792807718,1.1991001e-15,2.7365013000000005e-16
3392.3984017152325,1.1956747e-15,2.7430228e-16
3393.8310106227464,9.9118123e-16,2.7113145e-16
3395.2636195302603,1.019546e-15,2.7092870000000003e-16
3396.696228437774,1.3337447e-15,2.7218709e-16
3398.128837345288,1.1363758e-15,2.7113950000000004e-16
3399.561446252802,1.1830401e-15,2.6932897e-16
3400.994055160316,1.2281872e-15,2.6976903e-16
3402.4266640678297,1.1580857e-15,2.6736219e-16
3403.859272975343,9.931754600000001e-16,2.6454275e-16
3405.2918818828575,1.1006346e-15,2.6440822e-16
3406.724490790371,1.2779573e-15,2.6778852000000003e-16
3408.1570996978853,1.399937e-15,2.7059441e-16
3409.5897086053988,1.0764132e-15,2.6623822000000004e-16
3411.022317512913,1.3966391e-15,2.6952431e-16
3412.454926420427,1.7600257e-15,2.6816890000000003e-16
3413.8875353279404,1.6169206e-15,2.6565068e-16
3415.320144235455,1.1542468e-15,2.5943286000000003e-16
3416.7527531429682,1.2538365e-15,2.5986236e-16
3418.1853620504826,1.2235537e-15,2.6254603e-16
3419.617970957996,1.2065512e-15,2.5995395000000004e-16
3421.0505798655104,1.4562801e-15,2.616873e-16
3422.483188773024,1.3956744e-15,2.6529404000000003e-16
3423.915797680538,1.128214e-15,2.6033570000000004e-16
3425.3484065880516,1.1191151e-15,2.5881626e-16
3426.7810154955655,1.2061102e-15,2.6110440000000004e-16
3428.21362440308,9.6180422e-16,2.5943425000000003e-16
3429.6462333105933,1.1178261e-15,2.5618722000000003e-16
3431.0788422181076,1.4035565e-15,2.582168e-16
3432.511451125621,1.6045332e-15,2.6165571000000003e-16
3433.9440600331354,1.3985725e-15,2.5867882e-16
3435.376668940649,1.4635013e-15,2.5574910000000003e-16
3436.809277848163,1.5735085e-15,2.5702621e-16
3438.2418867556767,1.5729281e-15,2.5635766e-16
3439.6744956631906,1.5282118e-15,2.5728088e-16
3441.1071045707045,1.432995e-15,2.5693589000000004e-16
3442.5397134782183,1.2725135e-15,2.547776e-16
3443.9723223857322,1.5404179e-15,2.5569426000000004e-16
3445.404931293246,1.7230099e-15,2.5760714000000003e-16
3446.8375402007605,1.4977184e-15,2.5452399e-16
3448.270149108274,1.3322618e-15,2.5422564000000004e-16
3449.702758015788,1.5087006e-15,2.5704293000000005e-16
3451.1353669233017,1.6086546e-15,2.6209769000000003e-16
3452.5679758308156,1.4914493e-15,2.6211891e-16
3454.0005847383295,1.4194813e-15,2.6099167e-16
3455.4331936458434,1.9350125e-15,2.6981049e-16
3456.8658025533573,2.075863e-15,2.6992417000000004e-16
3458.298411460871,1.6648274e-15,2.6594949e-16
3459.731020368385,1.6091288e-15,2.6314516000000003e-16
3461.163629275899,1.4787599e-15,2.5748016e-16
3462.596238183413,1.5314383e-15,2.5841441000000004e-16
3464.028847090927,1.831847e-15,2.5995573e-16
3465.4614559984407,1.7330417e-15,2.5750952e-16
3466.8940649059546,1.6468487e-15,2.5580808e-16
3468.3266738134685,2.0298306e-15,2.5513493e-16
3469.7592827209824,1.7824432e-15,2.5489106000000004e-16
3471.1918916284963,1.667227e-15,2.5437571000000004e-16
3472.62450053601,1.7622891e-15,2.4986626000000004e-16
3474.057109443524,1.5240098e-15,2.4675019000000003e-16
3475.4897183510375,1.4021514e-15,2.4516692e-16
3476.922327258552,1.391565e-15,2.4272859e-16
3478.3549361660657,1.4442084e-15,2.4226079e-16
3479.7875450735796,1.5965305e-15,2.4244437e-16
3481.2201539810935,1.6746324e-15,2.4226969e-16
3482.6527628886074,1.7380233e-15,2.4223306000000003e-16
3484.0853717961213,1.6437657e-15,2.4062455e-16
3485.5179807036347,1.4927459e-15,2.3751989000000003e-16
3486.950589611149,1.799256e-15,2.4088893e-16
3488.3831985186625,1.7953363e-15,2.3967129e-16
3489.815807426177,1.6421195e-15,2.3683989000000004e-16
3491.2484163336903,1.6611105e-15,2.3395366e-16
3492.6810252412047,1.7493922e-15,2.3143256000000003e-16
3494.1136341487186,2.173865e-15,2.3529707000000003e-16
3495.5462430562325,1.9988809e-15,2.3488345e-16
3496.9788519637464,1.9489824e-15,2.3444104000000003e-16
3498.41146087126,1.950632e-15,2.3438296000000003e-16
3499.844069778774,1.9651315e-15,2.3731682e-16
3501.2766786862876,2.0259844e-15,2.3589826e-16
3502.709287593802,1.6969346e-15,2.2874584000000003e-16
3504.1418965013154,1.6986855e-15,2.2700319e-16
3505.5745054088297,2.2155472e-15,2.3192904000000003e-16
3507.007114316343,2.2275311e-15,2.3172509e-16
3508.4397232238575,1.7375046e-15,2.2590737000000004e-16
3509.872332131371,1.4259108e-15,2.2082358000000003e-16
3511.304941038885,1.5600817e-15,2.2181359000000002e-16
3512.737549946399,1.6356946e-15,2.2154069000000002e-16
3514.1701588539127,1.8923466e-15,2.2257250000000003e-16
3515.602767761427,1.87199e-15,2.2270148000000003e-16
3517.0353766689404,1.626018e-15,2.1951257000000002e-16
3518.467985576455,1.6487395e-15,2.1779205e-16
3519.9005944839682,1.6416285e-15,2.1605793e-16
3521.333203391482,1.6362321e-15,2.1792179000000002e-16
3522.765812298996,1.803827e-15,2.1904451e-16
3524.19842120651,1.6044852e-15,2.1523504000000003e-16
3525.631030114024,1.5640491e-15,2.1415217000000002e-16
3527.0636390215377,1.8346657e-15,2.1528741000000002e-16
3528.496247929052,1.9913692e-15,2.1756318000000002e-16
3529.9288568365655,1.9249933e-15,2.1840151e-16
3531.36146574408,1.5735333e-15,2.1273547e-16
3532.7940746515933,1.349673e-15,2.0693833000000002e-16
3534.226683559107,2.1321556e-15,2.1536591e-16
3535.659292466621,2.0768344e-15,2.1504283000000002e-16
3537.091901374135,1.7301142e-15,2.1087237000000003e-16
3538.524510281649,1.9034122e-15,2.1002170000000002e-16
3539.9571191891628,1.9862776e-15,2.1031724000000001e-16
3541.3897280966767,1.575558e-15,2.0568779000000002e-16
3542.8223370041906,1.5408501e-15,2.064434e-16
3544.254945911705,1.906448e-15,2.0903095000000002e-16
3545.6875548192183,1.7635014e-15,2.0571694000000003e-16
3547.1201637267322,1.6445562e-15,2.0180636e-16
3548.552772634246,1.8094907e-15,2.0190291e-16
3549.98538154176,1.7685723e-15,2.0219617e-16
3551.417990449274,1.6072181e-15,1.9919086e-16
3552.850599356788,1.3132849e-15,1.9644589000000002e-16
3554.2832082643017,1.2344323e-15,1.9441447000000002e-16
3555.7158171718156,1.5196294e-15,1.9572749e-16
3557.148426079329,1.8760918e-15,2.0092079000000002e-16
3558.5810349868434,1.7921347e-15,2.0164683e-16
3560.013643894357,1.7937134e-15,1.9966566000000002e-16
3561.446252801871,1.979696e-15,1.9952688e-16
3562.878861709385,1.5643321e-15,1.9416053e-16
3564.311470616899,1.2018982e-15,1.8806009000000003e-16
3565.744079524413,1.5557177e-15,1.8871466000000001e-16
3567.176688431927,1.8626134e-15,1.9068666e-16
3568.6092973394407,1.794376e-15,1.9168968000000002e-16
3570.041906246954,1.5793572e-15,1.8681040000000002e-16
3571.4745151544685,1.3692679e-15,1.7928716000000002e-16
3572.907124061982,1.4116972e-15,1.7983955e-16
3574.3397329694963,1.7186517e-15,1.8219636000000002e-16
3575.7723418770097,1.6652175e-15,1.7970757e-16
3577.204950784524,1.5452132e-15,1.7686486000000002e-16
3578.637559692038,1.4782548e-15,1.7436746000000002e-16
3580.070168599552,1.4883345e-15,1.7399294e-16
3581.5027775070657,1.2092852e-15,1.7130539e-16
3582.935386414579,1.1074143e-15,1.6990936000000003e-16
3584.3679953220935,1.2173229e-15,1.6908690000000002e-16
3585.800604229607,1.2086919e-15,1.6652047e-16
3587.2332131371213,1.2457865e-15,1.6511991000000003e-16
3588.6658220446348,1.2567922e-15,1.6332931e-16
3590.098430952149,1.2906332e-15,1.6430319000000002e-16
3591.5310398596625,1.1548062e-15,1.623284e-16
3592.9636487671764,9.441745e-16,1.5888929e-16
3594.396257674691,1.0417575e-15,1.5901693e-16
3595.8288665822042,1.3942079e-15,1.6272997000000001e-16
3597.2614754897186,1.1170723e-15,1.5965477000000002e-16
3598.694084397232,1.1444956e-15,1.5762285000000001e-16
3600.1266933047464,1.2540165e-15,1.5887999e-16
3601.55930221226,1.1122526e-15,1.5795172000000002e-16
3602.991911119774,1.0585395e-15,1.5642685e-16
3604.4245200272876,9.1618101e-16,1.5453482000000001e-16
3605.8571289348015,7.2930495e-16,1.5088368e-16
3607.2897378423154,8.5692756e-16,1.5152184e-16
3608.7223467498293,8.793739400000001e-16,1.5163390000000002e-16
3610.154955657343,8.375153700000001e-16,1.5041187000000002e-16
3611.587564564857,8.711251100000001e-16,1.4896667000000002e-16
3613.0201734723714,8.7342035e-16,1.4839968000000001e-16
3614.452782379885,7.738421000000001e-16,1.4892404000000002e-16
3615.885391287399,6.5108215e-16,1.459792e-16
