wl,flux,fluxerr
3681.225748681723,8.7549495e-16,7.687804e-17
3682.688289722415,7.413057100000001e-16,7.4245581e-17
3684.150830763108,7.214501000000001e-16,7.4167376e-17
3685.6133718038,8.048647900000001e-16,7.5426358e-17
3687.075912844493,9.1864238e-16,7.7101551e-17
3688.538453885185,1.0322042e-15,7.8316309e-17
3690.000994925878,1.0046358e-15,7.6838997e-17
3691.46353596657,8.916371700000001e-16,7.579268e-17
3692.926077007263,9.312759900000001e-16,7.6382169e-17
3694.388618047955,9.236037700000002e-16,7.546959e-17
3695.8511590886474,8.771885900000001e-16,7.4387744e-17
3697.31370012934,8.651822700000001e-16,7.421944900000001e-17
3698.7762411700323,1.0255792e-15,7.5271636e-17
3700.238782210725,1.0241799e-15,7.5416849e-17
3701.7013232514173,9.243409e-16,7.4324143e-17
3703.1638642921102,1.0153858e-15,7.4369751e-17
3704.6264053328023,9.4963542e-16,7.3258066e-17
3706.0889463734948,9.869392800000001e-16,7.4802148e-17
3707.5514874141872,1.0365651e-15,7.497625300000001e-17
3709.0140284548797,8.9527751e-16,7.2954743e-17
3710.476569495572,8.555921100000001e-16,7.2707521e-17
3711.9391105362647,1.0324302e-15,7.5791006e-17
3713.401651576957,1.0139288e-15,7.4762324e-17
3714.8641926176497,8.437096700000001e-16,7.1840319e-17
3716.326733658342,8.742600800000001e-16,7.1483691e-17
3717.7892746990346,9.0304279e-16,7.2734408e-17
3719.2518157397267,9.133841100000001e-16,7.224968e-17
3720.7143567804196,7.968074900000001e-16,7.145374100000001e-17
3722.1768978211117,9.8584979e-16,7.4322489e-17
3723.6394388618046,9.6274686e-16,7.4965328e-17
3725.1019799024966,9.597421200000001e-16,7.5068341e-17
3726.5645209431896,9.1343811e-16,7.4234901e-17
3728.0270619838816,7.7461089e-16,7.1651602e-17
3729.4896030245745,7.274158500000001e-16,7.0119353e-17
3730.9521440652666,6.9882913e-16,6.8182208e-17
3732.414685105959,6.599779e-16,6.6876858e-17
3733.8772261466515,6.892769300000001e-16,6.6837219e-17
3735.339767187344,5.970294300000001e-16,6.486868800000001e-17
3736.802308228037,6.331316100000001e-16,6.5337984e-17
3738.264849268729,6.6943968e-16,6.6432245e-17
3739.727390309422,5.7917868e-16,6.4309957e-17
3741.189931350114,4.9978004e-16,6.2489664e-17
3742.6524723908065,4.3162639000000003e-16,6.1463953e-17
3744.115013431499,4.864974e-16,6.2423556e-17
3745.5775544721914,5.7515978e-16,6.3708882e-17
3747.040095512884,5.9975269e-16,6.3923446e-17
3748.5026365535764,5.5318176e-16,6.2794152e-17
3749.965177594269,4.730827800000001e-16,6.1017712e-17
3751.4277186349614,4.0401365e-16,6.0559176e-17
3752.890259675654,4.866344600000001e-16,6.1375941e-17
3754.3528007163463,5.788416200000001e-16,6.1330526e-17
3755.8153417570384,5.441307900000001e-16,6.1384795e-17
3757.2778827977313,5.466934900000001e-16,6.1915157e-17
3758.7404238384233,6.192207400000001e-16,6.2298393e-17
3760.2029648791163,5.1426907e-16,6.0908392e-17
3761.6655059198083,3.8007504e-16,5.902735e-17
3763.1280469605013,4.8506983e-16,6.1036519e-17
3764.5905880011933,5.6805105e-16,6.1699594e-17
3766.053129041886,4.7229006e-16,5.9256559e-17
3767.5156700825783,4.3516924e-16,5.8236751e-17
3768.9782111232707,4.8382517e-16,5.8874626e-17
3770.4407521639637,4.2894172000000006e-16,5.8510402e-17
3771.9032932046557,4.1915100000000003e-16,5.8563064e-17
3773.3658342453487,4.3004286000000006e-16,5.8017072e-17
3774.8283752860407,4.1994583e-16,5.7490806e-17
3776.2909163267336,4.610647600000001e-16,5.8947187e-17
3777.7534573674257,5.589124700000001e-16,5.991217600000001e-17
3779.215998408118,5.237110500000001e-16,6.0077817e-17
3780.6785394488106,5.288644000000001e-16,6.0529815e-17
3782.141080489503,6.099041100000001e-16,6.0123954e-17
3783.6036215301956,4.9745769e-16,5.8643161e-17
3785.066162570888,4.984027600000001e-16,5.8656396e-17
3786.5287036115806,4.709131e-16,5.7764583e-17
3787.991244652273,4.4512402e-16,5.7622672e-17
3789.4537856929655,4.2217904e-16,5.8101729e-17
3790.916326733658,3.5877129e-16,5.7432917e-17
3792.37886777435,4.1580186000000003e-16,5.6782865e-17
3793.841408815043,4.8507036e-16,5.7804685e-17
3795.303949855735,4.2918016000000002e-16,5.7335276e-17
3796.766490896428,3.7832147000000003e-16,5.5393165e-17
3798.22903193712,5.0328691e-16,5.6674094e-17
3799.691572977813,5.6831882e-16,5.8145477e-17
3801.154114018505,4.8017689e-16,5.7617557e-17
3802.616655059198,4.7140502e-16,5.7504696e-17
3804.0791960998904,5.849958900000001e-16,5.8401697e-17
3805.5417371405824,5.6010027e-16,5.797414400000001e-17
3807.0042781812754,5.5997968e-16,5.8128986e-17
3808.4668192219674,5.7856416e-16,5.8447027e-17
3809.9293602626603,5.7497121e-16,5.914884e-17
3811.3919013033524,6.314115500000001e-16,6.0220635e-17
3812.8544423440453,6.3723252e-16,5.9236786e-17
3814.3169833847373,6.2376486e-16,5.87904e-17
3815.77952442543,6.595413e-16,5.9308638e-17
3817.2420654661223,7.0837259e-16,5.9224477e-17
3818.704606506815,6.983381700000001e-16,5.9125024e-17
3820.1671475475073,6.678675300000001e-16,5.9210938e-17
3821.6296885881998,7.841049600000001e-16,6.073745e-17
3823.0922296288923,8.040023e-16,6.026292e-17
3824.5547706695847,8.3154029e-16,6.0999098e-17
3826.017311710277,8.8127865e-16,6.1919703e-17
3827.4798527509697,8.7918976e-16,6.0823457e-17
3828.9423937916617,8.629875000000001e-16,6.0723302e-17
3830.4049348323547,8.713991200000001e-16,6.0783415e-17
3831.8674758730467,7.9878272e-16,5.9268034e-17
3833.3300169137397,8.098438100000001e-16,5.9148853e-17
3834.7925579544317,8.704327600000001e-16,6.0071365e-17
3836.2550989951246,8.3858157e-16,5.9863312e-17
3837.717640035817,9.0152131e-16,6.0534976e-17
3839.1801810765096,1.0416591e-15,6.2888405e-17
3840.642722117202,1.0575979e-15,6.2943991e-17
3842.105263157894,9.790032200000001e-16,6.2197497e-17
