wl,flux,fluxerr
3691.5748734742483,3.5793098000000005e-16,1.3817288e-16
3693.0634117296813,3.9879201000000005e-16,1.3787776000000002e-16
3694.5519499851143,4.0692299e-16,1.3656128e-16
3696.040488240548,4.1613201000000005e-16,1.3551559e-16
3697.529026495981,4.1935000000000005e-16,1.3442024e-16
3699.017564751414,4.540860000000001e-16,1.3425203000000002e-16
3700.5061030068473,3.7189601e-16,1.3123153e-16
3701.9946412622803,3.5739899000000003e-16,1.3079988000000002e-16
3703.4831795177133,4.3803401000000006e-16,1.313173e-16
3704.971717773147,4.9392397e-16,1.3182594e-16
3706.46025602858,4.2231800000000004e-16,1.3036731e-16
3707.948794284013,3.9784701000000004e-16,1.3029716e-16
3709.4373325394463,4.8432899e-16,1.3089717e-16
3710.9258707948793,3.46454e-16,1.2769079000000002e-16
3712.4144090503123,3.3101600000000003e-16,1.2596669e-16
3713.902947305746,3.6105401000000004e-16,1.235696e-16
3715.391485561179,3.51728e-16,1.2392033000000001e-16
3716.880023816612,2.1001600000000001e-16,1.2044230000000002e-16
3718.3685620720453,2.8931901e-16,1.1861754000000002e-16
3719.8571003274783,3.1627800000000005e-16,1.2560661e-16
3721.3456385829113,3.4323498000000005e-16,1.3057363e-16
3722.834176838345,3.7019400000000003e-16,1.2318898000000002e-16
3724.322715093778,3.7019400000000003e-16,1.1685395000000002e-16
3725.811253349211,1.9578699000000002e-16,1.1506264e-16
3727.2997916046443,3.1185601000000003e-16,1.1490699e-16
3728.7883298600773,2.6042200000000003e-16,1.1350544e-16
3730.2768681155103,3.1167099e-16,1.1251906e-16
3731.7654063709438,4.3878800000000004e-16,1.141746e-16
3733.253944626377,4.5517798e-16,1.1357118e-16
3734.74248288181,2.7464601e-16,1.1054094000000001e-16
3736.2310211372433,4.4077599e-16,1.1022648000000001e-16
3737.7195593926763,3.3333100000000005e-16,1.0762370000000001e-16
3739.2080976481093,2.7822801e-16,1.0896757e-16
3740.6966359035428,2.5909502e-16,1.0763321000000001e-16
3742.1851741589758,1.44042e-16,1.0529690000000001e-16
3743.673712414409,3.1098600000000003e-16,1.0789042000000001e-16
3745.1622506698423,3.9894198e-16,1.0849769000000001e-16
3746.6507889252753,3.9631999000000005e-16,1.0761507000000001e-16
3748.1393271807083,3.2329403000000004e-16,1.0574814000000001e-16
3749.6278654361417,1.4634501000000001e-16,1.0295723000000001e-16
3751.1164036915748,2.0905800000000003e-16,1.0342463e-16
3752.604941947008,2.75033e-16,1.0363416000000001e-16
3754.0934802024412,2.1550800000000002e-16,1.0250487000000001e-16
3755.5820184578743,2.54071e-16,1.0404689000000001e-16
3757.0705567133073,2.55569e-16,1.0333551000000001e-16
3758.5590949687407,3.28374e-16,1.0197281000000001e-16
3760.0476332241738,3.6093802e-16,1.0159080000000001e-16
3761.5361714796068,2.7458399000000004e-16,1.0109208000000001e-16
