wl,flux,fluxerr
3392.0919361121933,7.2224653e-17,2.0959816000000003e-16
3393.5235683677442,4.1286864e-17,2.0868663e-16
3394.955200623296,-4.8014261e-17,2.0613347000000002e-16
3396.386832878847,1.1466543e-16,2.0962287000000002e-16
3397.8184651343986,-1.6827108000000002e-16,2.0230262000000002e-16
3399.2500973899496,-1.7932961000000002e-16,1.9887416e-16
3400.681729645501,-1.0310818000000001e-16,2.0350769000000002e-16
3402.113361901052,-2.5001194000000004e-16,2.0593190000000003e-16
3403.5449941566035,2.2133764000000002e-16,2.1164135000000003e-16
3404.9766264121545,3.6854819e-16,2.2229666000000004e-16
3406.4082586677055,-3.0715111e-16,2.1374201e-16
3407.839890923257,-2.1850381000000003e-16,2.1497966e-16
3409.271523178808,1.5331826e-16,2.2284643e-16
3410.7031554343594,-1.3790931e-17,2.1525446e-16
3412.1347876899104,4.0183226e-17,2.1289769000000001e-16
3413.566419945462,3.0135796e-16,2.2200547e-16
3414.9980522010133,1.8143663e-16,2.2511249e-16
3416.4296844565642,-5.2774623e-17,2.2133408000000002e-16
3417.8613167121157,1.0663671000000001e-16,2.2067264e-16
3419.2929489676667,-1.5055648000000002e-16,2.1732538000000002e-16
3420.724581223218,-3.2126382e-16,2.1613633000000002e-16
3422.156213478769,-9.003047000000001e-17,2.2104326000000002e-16
3423.5878457343206,1.6905728000000003e-16,2.2988538e-16
3425.0194779898716,1.7719401000000002e-16,2.2772425e-16
3426.451110245423,-3.4042334e-17,2.2237667000000003e-16
3427.882742500974,3.2825303e-17,2.2558245e-16
3429.314374756525,-2.2118763e-17,2.2853697e-16
3430.7460070120765,-2.2993884e-17,2.2824255e-16
3432.1776392676275,2.3588843e-16,2.2865219000000003e-16
3433.609271523179,-1.5058466000000002e-16,2.2754374e-16
3435.0409037787304,-1.0369347e-16,2.3611008000000004e-16
3436.472536034282,2.5721947e-16,2.4167128e-16
3437.904168289833,2.6475177000000004e-16,2.3963833000000004e-16
3439.3358005453842,3.3149998e-16,2.4664318e-16
3440.7674328009352,1.3318389000000002e-16,2.4363710000000003e-16
3442.1990650564862,1.7417668999999998e-18,2.4168895000000003e-16
3443.6306973120377,5.1640343e-17,2.417652e-16
3445.0623295675887,2.4552132e-17,2.425449e-16
3446.49396182314,2.1238976000000002e-17,2.4634928000000003e-16
3447.925594078691,1.2140844000000002e-16,2.5416218e-16
3449.3572263342426,-1.3186654000000002e-16,2.5695743e-16
3450.7888585897936,-1.4046946e-17,2.6049050000000003e-16
3452.2204908453446,-1.0530302e-16,2.6194477e-16
3453.6521231008965,7.5901671e-18,2.6225028e-16
3455.0837553564475,-5.796172e-18,2.5830529e-16
3456.515387611999,-1.0017033000000001e-16,2.568523e-16
3457.94701986755,9.2445917e-17,2.6785472000000004e-16
3459.3786521231013,-1.3100329e-16,2.6350176e-16
3460.8102843786523,-1.1014552e-16,2.6282043e-16
3462.241916634204,-2.957264e-17,2.6104694000000003e-16
3463.673548889755,2.821968e-17,2.6360176e-16
3465.105181145306,1.2100222000000001e-16,2.6737623e-16
3466.536813400857,4.3930432e-16,2.7709327000000003e-16
3467.968445656408,3.2614636000000005e-16,2.7550462000000005e-16
3469.4000779119597,5.272646200000001e-16,2.7807188e-16
3470.8317101675107,3.5110792000000003e-16,2.6705812000000004e-16
3472.263342423062,1.6511690000000002e-16,2.6255564e-16
3473.6949746786136,2.0219924e-17,2.5829709e-16
3475.126606934165,6.866500400000001e-17,2.5741393e-16
3476.558239189716,-9.7722132e-17,2.5786447e-16
3477.989871445267,-6.9437485e-17,2.6311530000000003e-16
3479.4215037008184,-4.1152831000000004e-17,2.7089515e-16
3480.8531359563694,-1.2868181e-17,2.7561071000000003e-16
3482.284768211921,1.5416468e-17,2.7424391000000003e-16
3483.716400467472,4.3701116000000004e-17,6.1954542e-16
3485.1480327230233,7.1985763e-17,8.9853964e-16
3486.5796649785743,1.0027042000000001e-16,4.7047774e-16
3488.0112972341253,1.2855506000000001e-16,2.0098732000000003e-16
3489.4429294896768,1.5683972e-16,2.5278511e-16
3490.8745617452278,1.5683972e-16,2.5898948000000004e-16
3492.306194000779,1.5195664000000002e-16,2.5644042e-16
3493.7378262563307,-1.4713946e-16,2.5346706000000004e-16
3495.169458511882,-1.1973911e-16,2.6430452e-16
3496.601090767433,9.1960719e-17,2.6637377000000004e-16
3498.0327230229846,4.4164252e-17,2.6342614000000003e-16
3499.4643552785355,3.0462357e-16,2.6852567000000004e-16
3500.8959875340865,2.5765916000000003e-16,2.7201165e-16
3502.327619789638,1.3051755000000002e-16,2.7144715e-16
3503.759252045189,1.8376139000000002e-16,2.6914760000000003e-16
3505.1908843007404,1.7270942e-16,2.6813131000000004e-16
3506.6225165562914,1.1326587e-17,2.6459591000000005e-16
3508.054148811843,-1.0165831e-16,2.6182406000000004e-16
3509.485781067394,3.8971678e-17,2.6028829e-16
3510.9174133229453,4.0288161000000006e-16,2.6201057000000004e-16
3512.3490455784963,4.982981500000001e-16,2.5706737000000003e-16
3513.7806778340478,1.2556667000000002e-16,2.4836539e-16
3515.212310089599,8.442884300000001e-17,2.4742831e-16
3516.64394234515,7.2229231e-16,2.6199000000000004e-16
3518.0755746007017,4.0000379000000005e-16,2.5769239e-16
3519.5072068562527,5.8642036e-17,2.4929323e-16
3520.938839111804,-8.292682200000001e-17,2.4209359e-16
