wl,flux,fluxerr
3619.140289812374,3.91956e-16,nan
3624.6200312578744,3.81019e-16,nan
3630.099772703375,3.91433e-16,nan
3635.5795141488757,3.61374e-16,nan
3641.0592555943763,3.59735e-16,nan
3646.5389970398764,3.63731e-16,nan
3652.018738485377,4.11504e-16,nan
3657.4984799308777,3.12718e-16,nan
3662.9782213763783,3.87909e-16,nan
3668.4579628218794,3.9859e-16,nan
3673.93770426738,4.50918e-16,nan
3679.41744571288,3.9374e-16,nan
3684.897187158381,3.92069e-16,nan
3690.3769286038814,3.46595e-16,nan
3695.856670049382,3.25897e-16,nan
3701.3364114948827,3.71157e-16,nan
3706.8161529403833,4.94164e-16,nan
3712.2958943858835,4.19179e-16,nan
3717.775635831384,4.33715e-16,nan
3723.255377276885,4.44502e-16,nan
3728.735118722386,3.8996e-16,nan
3734.2148601678864,4.68366e-16,nan
3739.694601613387,4.57888e-16,nan
3745.174343058887,4.48547e-16,nan
3750.654084504388,3.96666e-16,nan
3756.1338259498884,4.11157e-16,nan
3761.613567395389,3.83638e-16,nan
3767.0933088408897,3.76847e-16,nan
3772.5730502863903,4.8184e-16,nan
3778.052791731891,4.06071e-16,nan
3783.5325331773915,3.80668e-16,nan
3789.012274622892,4.22953e-16,nan
3794.492016068393,4.19241e-16,nan
3799.9717575138934,4.1393e-16,nan
3805.451498959394,4.48305e-16,nan
3810.931240404894,4.16855e-16,nan
3816.410981850395,3.51957e-16,nan
3821.8907232958954,4.0888e-16,nan
3827.370464741396,3.70997e-16,nan
3832.850206186897,3.88614e-16,nan
3838.3299476323978,4.4452e-16,nan
3843.809689077898,3.43477e-16,nan
3849.2894305233986,3.9151e-16,nan
3854.769171968899,3.88908e-16,nan
3860.2489134144,4.10538e-16,nan
3865.7286548599004,3.66739e-16,nan
3871.208396305401,3.54366e-16,nan
3876.6881377509017,3.95633e-16,nan
3882.167879196402,3.90232e-16,nan
3887.647620641903,4.23018e-16,nan
3893.1273620874035,4.08526e-16,nan
3898.607103532904,3.66757e-16,nan
3904.0868449784048,3.74537e-16,nan
3909.5665864239054,4.04023e-16,nan
3915.0463278694056,4.5554e-16,nan
3920.526069314906,4.65713e-16,nan
3926.005810760407,4.71248e-16,nan
3931.4855522059074,4.98175e-16,nan
3936.965293651408,4.57963e-16,nan
3942.445035096909,4.41169e-16,nan
3947.9247765424093,4.7574e-16,nan
3953.40451798791,5.15023e-16,nan
3958.8842594334105,4.89935e-16,nan
3964.364000878911,4.49542e-16,nan
3969.843742324412,4.75842e-16,nan
3975.3234837699124,4.41452e-16,nan
3980.8032252154126,3.8486e-16,nan
3986.282966660913,4.62415e-16,nan
3991.762708106414,4.86278e-16,nan
3997.242449551915,4.66952e-16,nan
4002.7221909974155,4.21379e-16,nan
4008.201932442916,4.0952e-16,nan
4013.6816738884163,3.57195e-16,nan
4019.161415333917,3.06689e-16,nan
4024.6411567794175,3.92764e-16,nan
4030.120898224918,3.7768e-16,nan
4035.600639670419,3.47937e-16,nan
4041.0803811159194,3.68433e-16,nan
4046.5601225614196,4.17064e-16,nan
4052.0398640069207,4.44981e-16,nan
4057.5196054524213,4.20909e-16,nan
4062.999346897922,4.36718e-16,nan
4068.4790883434225,4.84264e-16,nan
4073.958829788923,4.58339e-16,nan
4079.4385712344233,4.02766e-16,nan
4084.918312679924,4.37221e-16,nan
4090.3980541254246,4.11555e-16,nan
4095.877795570925,4.62619e-16,nan
4101.357537016425,4.78496e-16,nan
4106.837278461926,4.58397e-16,nan
4112.317019907427,4.62212e-16,nan
4117.796761352927,4.48795e-16,nan
4123.276502798428,4.45217e-16,nan
4128.756244243928,4.06855e-16,nan
4134.23598568943,4.41168e-16,nan
4139.715727134931,4.70055e-16,nan
4145.195468580431,4.11591e-16,nan
4150.675210025932,4.37771e-16,nan
4156.1549514714325,5.14993e-16,nan
4161.634692916932,3.81698e-16,nan
4167.114434362433,4.25555e-16,nan
4172.594175807933,3.6746e-16,nan
4178.073917253434,3.91091e-16,nan
4183.553658698935,4.22397e-16,nan
4189.033400144435,3.99666e-16,nan
4194.513141589936,4.00706e-16,nan
