wl,flux,fluxerr
3659.976387249115,2.5786099e-15,1.8700447000000002e-16
3661.452184179457,2.63917e-15,1.8545876e-16
3662.9279811097995,2.65795e-15,1.8469317000000002e-16
3664.403778040142,2.67905e-15,1.8407870000000001e-16
3665.879574970484,2.46283e-15,1.7807557e-16
3667.3553719008264,2.3630301e-15,1.7575601000000002e-16
3668.8311688311687,2.38768e-15,1.7533365000000001e-16
3670.3069657615115,2.2847801e-15,1.7256583000000002e-16
3671.782762691854,2.3491599e-15,1.7205079e-16
3673.258559622196,2.37855e-15,1.7281340000000002e-16
3674.7343565525384,2.23098e-15,1.6902346000000003e-16
3676.2101534828807,2.1968901e-15,1.6705480000000002e-16
3677.685950413223,2.2550601e-15,1.6653089e-16
3679.161747343566,2.3482201e-15,1.6814239000000002e-16
3680.637544273908,2.18894e-15,1.6502416e-16
3682.1133412042504,2.06703e-15,1.6171543e-16
3683.5891381345928,1.9300601e-15,1.5793076000000002e-16
3685.064935064935,2.2057401e-15,1.6146851e-16
3686.5407319952774,1.9727601e-15,1.5644156000000002e-16
3688.01652892562,1.9720699e-15,1.5581570000000002e-16
3689.4923258559625,1.93628e-15,1.5273164000000002e-16
3690.968122786305,1.8621799e-15,1.5066983000000002e-16
3692.443919716647,2.3601601e-15,1.5912031e-16
3693.9197166469894,2.1199001e-15,1.5364955000000002e-16
3695.3955135773317,2.0434001e-15,1.5211529e-16
3696.8713105076745,2.02688e-15,1.5105316e-16
3698.347107438017,1.87637e-15,1.4642285e-16
3699.822904368359,1.9169601e-15,1.4709943000000002e-16
3701.2987012987014,1.8185001e-15,1.4408029000000001e-16
3702.7744982290437,2.0246601e-15,1.4647413000000001e-16
3704.250295159386,2.1745801e-15,1.4915530000000002e-16
3705.7260920897284,1.9687801e-15,1.4500341000000002e-16
3707.201889020071,1.8481399e-15,1.4274101000000002e-16
3708.6776859504134,1.71607e-15,1.4034591e-16
3710.1534828807557,1.8662101e-15,1.425628e-16
3711.629279811098,2.0468801e-15,1.4478223e-16
3713.1050767414404,1.99852e-15,1.4344814e-16
3714.5808736717827,1.99446e-15,1.4446257000000002e-16
3716.0566706021255,2.0838302e-15,1.4449870000000002e-16
3717.5324675324678,2.1410799e-15,1.4386245e-16
3719.00826446281,2.1347498e-15,1.4359351000000002e-16
3720.4840613931524,2.12461e-15,1.4371220000000002e-16
3721.9598583234947,2.20876e-15,1.452301e-16
3723.435655253837,2.2899599e-15,1.4604931e-16
3724.91145218418,2.2108299e-15,1.4449479e-16
3726.387249114522,2.14589e-15,1.432896e-16
3727.8630460448644,2.20518e-15,1.430045e-16
3729.3388429752067,2.3833398e-15,1.4479075000000002e-16
3730.814639905549,2.39251e-15,1.4412566e-16
3732.2904368358913,2.4631701e-15,1.4453301e-16
3733.7662337662337,2.24232e-15,1.3968351000000002e-16
3735.2420306965764,1.9657202e-15,1.3511124000000001e-16
3736.7178276269187,2.10351e-15,1.3760023000000002e-16
3738.193624557261,2.19342e-15,1.3797375000000002e-16
3739.6694214876034,2.0298101e-15,1.3496462e-16
3741.1452184179457,1.9732899e-15,1.3353114000000001e-16
3742.621015348288,2.15148e-15,1.3574424000000001e-16
3744.0968122786308,2.1707798e-15,1.3554417000000002e-16
3745.572609208973,2.25186e-15,1.3638706000000002e-16
3747.0484061393154,2.23196e-15,1.3514043e-16
3748.5242030696577,2.0479601e-15,1.3173133e-16
3750.0,1.9623801e-15,1.3088311e-16
3751.4757969303423,2.0860802e-15,1.3303216000000002e-16
3752.951593860685,2.14959e-15,1.3382354e-16
3754.4273907910274,2.2722701e-15,1.3465089000000002e-16
3755.9031877213697,2.2798701e-15,1.3405054e-16
3757.378984651712,2.13972e-15,1.3113036e-16
3758.8547815820543,2.1096899e-15,1.3104515000000001e-16
3760.3305785123966,2.0994698e-15,1.3108252000000002e-16
3761.8063754427394,2.1409399e-15,1.3128729e-16
3763.2821723730817,2.18882e-15,1.3112065e-16
3764.757969303424,2.05794e-15,1.2873879000000002e-16
3766.2337662337663,2.01646e-15,1.2822053000000002e-16
3767.7095631641087,2.0459499e-15,1.2918053000000001e-16
3769.185360094451,2.00961e-15,1.2758308e-16
3770.6611570247933,1.9026399e-15,1.256043e-16
3772.136953955136,1.97864e-15,1.2678824e-16
3773.6127508854784,1.9848599e-15,1.2598501000000001e-16
3775.0885478158207,1.9865299e-15,1.2469988e-16
3776.564344746163,1.78732e-15,1.2098154000000001e-16
3778.0401416765053,1.9372601e-15,1.2343577e-16
3779.5159386068476,2.0546101e-15,1.2432271000000002e-16
3780.9917355371904,2.0938102e-15,1.2434243000000002e-16
3782.4675324675327,1.8746e-15,1.2115186000000002e-16
3783.943329397875,1.91125e-15,1.2143725e-16
3785.4191263282173,2.0941702e-15,1.2394016000000002e-16
3786.8949232585596,2.1304501e-15,1.2441458000000002e-16
3788.370720188902,2.10506e-15,1.2381041e-16
3789.8465171192447,2.1299901e-15,1.2268388000000002e-16
3791.322314049587,2.1219001e-15,1.215004e-16
3792.7981109799293,2.09721e-15,1.2084269000000002e-16
3794.2739079102716,2.1036101e-15,1.2078278e-16
3795.749704840614,2.0258999e-15,1.1918297e-16
3797.2255017709563,2.1396101e-15,1.2090475e-16
3798.701298701299,2.2338601e-15,1.2200045e-16
3800.1770956316414,2.10423e-15,1.1988228000000002e-16
3801.6528925619837,2.1251e-15,1.1995925000000002e-16
3803.128689492326,2.20598e-15,1.2076057e-16
3804.6044864226683,2.2035899e-15,1.2144980000000002e-16
3806.0802833530106,2.20472e-15,1.2081503000000002e-16
3807.556080283353,2.3515898e-15,1.218348e-16
3809.0318772136957,2.41218e-15,1.2278326e-16
3810.507674144038,2.58866e-15,1.2604255e-16
3811.9834710743803,2.50504e-15,1.2468388e-16
3813.4592680047226,2.44227e-15,1.2371070000000001e-16
3814.935064935065,2.4806099e-15,1.2359043e-16
3816.4108618654072,2.4651799e-15,1.2242088000000001e-16
3817.88665879575,2.41625e-15,1.2130795000000002e-16
3819.3624557260923,2.43721e-15,1.2108367000000002e-16
3820.8382526564346,2.6111601e-15,1.2306702000000001e-16
3822.314049586777,2.69733e-15,1.243733e-16
3823.7898465171193,2.7698699e-15,1.2538047000000002e-16
3825.2656434474616,2.76803e-15,1.2487553e-16
3826.7414403778043,2.8879298e-15,1.2667152000000002e-16
3828.2172373081467,2.91101e-15,1.2752049e-16
3829.693034238489,2.85283e-15,1.2595933e-16
3831.1688311688313,3.0283001e-15,1.2855754e-16
3832.6446280991736,3.0644701e-15,1.2908339e-16
3834.120425029516,3.16191e-15,1.2990918e-16
3835.596221959858,3.2365798e-15,1.304119e-16
3837.072018890201,3.1418701e-15,1.2926612e-16
3838.5478158205433,3.04352e-15,1.2783962000000002e-16
3840.0236127508856,3.07267e-15,1.2834855000000002e-16
3841.499409681228,3.0631e-15,1.2780855000000001e-16
3842.9752066115702,3.1704901e-15,1.2941285000000002e-16
3844.4510035419125,3.4130399e-15,1.3315502000000001e-16
3845.9268004722553,3.4744201e-15,1.3428154e-16
3847.4025974025976,3.4271201e-15,1.3316649000000002e-16
3848.87839433294,3.3504702e-15,1.3133363000000002e-16
3850.3541912632822,3.4994899e-15,1.3268192000000002e-16
3851.8299881936246,3.68127e-15,1.3476275000000002e-16
3853.305785123967,3.6723499e-15,1.348822e-16
3854.7815820543096,3.89064e-15,1.3756915000000001e-16
3856.257378984652,3.9533603e-15,1.383898e-16
3857.7331759149943,3.88247e-15,1.3695125e-16
3859.2089728453366,3.8816098e-15,1.3625697000000002e-16
3860.684769775679,4.00698e-15,1.3771731000000001e-16
3862.160566706021,4.0638498e-15,1.3805868e-16
3863.636363636364,4.1753401e-15,1.3915081e-16
3865.1121605667063,4.3841701e-15,1.4169109000000002e-16
3866.5879574970486,4.30618e-15,1.4027399e-16
3868.063754427391,4.1293801e-15,1.3798669e-16
3869.539551357733,4.1487598e-15,1.3808047e-16
3871.0153482880755,4.4379504e-15,1.4118047000000002e-16
3872.491145218418,4.4688302e-15,1.4155882000000002e-16
3873.9669421487606,4.4280401e-15,1.4115305e-16
3875.442739079103,4.7475299e-15,1.4513062000000002e-16
3876.9185360094452,4.8982001e-15,1.4696432e-16
3878.3943329397875,4.8720103e-15,1.4639047000000001e-16
3879.87012987013,4.7560502e-15,1.4515973e-16
3881.345926800472,4.78255e-15,1.4543577e-16
3882.821723730815,4.9165604e-15,1.4640192000000002e-16
3884.2975206611573,5.0456402e-15,1.4733307e-16
3885.7733175914996,5.0317103e-15,1.4749993000000002e-16
3887.249114521842,5.2470998e-15,1.5000014000000002e-16
3888.724911452184,5.4058901e-15,1.5103415e-16
3890.2007083825265,5.32149e-15,1.5004049e-16
3891.6765053128693,5.1975699e-15,1.4850235000000002e-16
3893.1523022432116,5.2207799e-15,1.4857131e-16
3894.628099173554,5.4265898e-15,1.50308e-16
