wl,flux,fluxerr
3964.4970414201184,4.57672966349,nan
3973.5700197238657,6.09030712112,nan
3982.6429980276134,5.63587187593,nan
3991.7159763313607,4.63301846392,nan
4000.7889546351084,3.62649319799,nan
4009.861932938856,5.88877162908,nan
4018.9349112426034,4.55362773434,nan
4028.007889546351,4.36574809878,nan
4037.0808678500985,3.72384700298,nan
4046.153846153846,3.75339351847,nan
4055.2268244575935,3.56448574452,nan
4064.299802761341,4.07877073451,nan
4073.3727810650885,3.45471769982,nan
4082.4457593688367,3.79384590944,nan
4091.518737672584,4.12297956873,nan
4100.591715976331,3.80953934816,nan
4109.664694280079,3.2768781187,nan
4118.737672583826,3.79868003572,nan
4127.810650887574,3.64170673516,nan
4136.883629191321,3.16459206215,nan
4145.956607495069,3.57547333613,nan
4155.029585798817,3.5402116849,nan
4164.1025641025635,3.96474895402,nan
4173.175542406312,4.23702690228,nan
4182.248520710059,2.84176196753,nan
4191.321499013807,3.84737956282,nan
4200.394477317554,3.34497483697,nan
4209.467455621301,3.82427203578,nan
4218.54043392505,3.49565145539,nan
4227.613412228797,2.96825252153,nan
4236.6863905325445,3.41044251096,nan
4245.759368836291,2.56812607354,nan
4254.832347140039,3.00953411803,nan
4263.905325443788,3.19302271517,nan
4272.9783037475345,2.93904860998,nan
4282.051282051282,3.10083454207,nan
4291.124260355029,3.11358108623,nan
4300.197238658777,2.98049871961,nan
4309.270216962525,2.75790203517,nan
4318.343195266272,2.86951584456,nan
4327.41617357002,2.96491186225,nan
4336.489151873767,3.36530863602,nan
4345.5621301775145,3.4280622006,nan
4354.635108481262,3.30628035077,nan
4363.70808678501,3.40938036441,nan
4372.781065088758,3.11626633342,nan
4381.8540433925045,2.90708449262,nan
4390.927021696252,2.6707013564,nan
4400.0,2.7768092718,nan
4409.072978303748,2.6931852042,nan
4418.1459566074955,2.69772742773,nan
4427.218934911242,3.0057343683,nan
4436.29191321499,2.91831095976,nan
4445.364891518738,2.39285712246,nan
4454.4378698224855,2.6662765088,nan
4463.510848126232,3.02912203486,nan
4472.58382642998,2.94960498496,nan
4481.656804733728,2.8925268393,nan
4490.7297830374755,3.12202895741,nan
4499.802761341223,3.17994321019,nan
4508.87573964497,2.62320484947,nan
4517.948717948718,2.90597834287,nan
4527.0216962524655,2.81216638714,nan
4536.094674556213,2.49654733703,nan
4545.167652859961,2.80873397032,nan
4554.240631163708,2.58176317063,nan
4563.3136094674555,2.73863478857,nan
4572.386587771202,2.46497092688,nan
4581.459566074951,2.48600613606,nan
4590.532544378699,2.33592150816,nan
4599.605522682446,2.71358467188,nan
4608.678500986193,2.80195148007,nan
4617.75147928994,2.42283534264,nan
4626.824457593689,2.67069266726,nan
4635.897435897436,2.5777008057,nan
4644.970414201183,2.83136193317,nan
4654.043392504931,2.39521275073,nan
4663.116370808678,2.58370787896,nan
4672.1893491124265,2.551417886,nan
4681.262327416173,2.52407910307,nan
4690.335305719921,2.87461570609,nan
4699.408284023669,2.57809533877,nan
4708.481262327416,2.62494912786,nan
4717.554240631164,2.91734022875,nan
4726.627218934911,2.71564877782,nan
4735.700197238659,2.76544521705,nan
4744.773175542406,2.61231112539,nan
4753.846153846153,2.62247291848,nan
4762.919132149902,2.60619563637,nan
4771.992110453649,2.58050169007,nan
4781.065088757397,2.27676960589,nan
4790.138067061143,2.42143376123,nan
4799.211045364891,2.24877421266,nan
4808.28402366864,2.43334674865,nan
4817.357001972387,2.31419119627,nan
4826.429980276134,2.45880275012,nan
4835.502958579881,2.42484865413,nan
4844.575936883629,2.2567335238,nan
4853.648915187377,2.65442125513,nan
4862.721893491124,2.37157427628,nan
4871.794871794872,2.284270992,nan
4880.867850098619,2.4037303266,nan
4889.940828402367,2.47064713389,nan
4899.013806706114,2.40869920967,nan
4908.086785009862,2.2955850118,nan
4917.15976331361,2.25868171926,nan
4926.232741617357,2.23560589054,nan
4935.305719921104,2.29562032417,nan
4944.378698224852,2.35315593512,nan
4953.4516765286,2.24503127548,nan
4962.524654832347,2.21663356477,nan
4971.597633136094,2.06794645527,nan
4980.670611439842,2.16709777286,nan
4989.74358974359,1.97926508874,nan
4998.816568047338,2.09534462427,nan
5007.889546351084,2.29675785456,nan
5016.962524654832,2.1163036909,nan
5026.03550295858,2.05220385679,nan
5035.108481262328,2.02426586002,nan
5044.181459566075,2.12518826448,nan
5053.254437869822,2.17693758999,nan
5062.32741617357,2.11638966557,nan
5071.400394477317,2.38071720148,nan
5080.473372781065,2.2463859893,nan
5089.546351084813,2.3118495976,nan
5098.61932938856,2.16751520311,nan
5107.692307692308,1.98760548206,nan
5116.765285996054,2.03499948578,nan
5125.838264299803,2.0598166189,nan
5134.911242603551,2.00546707861,nan
